tracking_id	C1_rate	C2_rate	C3_rate	mean_of_rate
AT2G18620.1	0.169949566024792	0.0211887507765968	0.190796926162165	0.127311747654518
AT2G18630.1	0.141264587824265	0.171115238202342	0.0770149843207882	0.129798270115798
AT2G18640.1	-0.19000694387801	0	0	-0.0633356479593368
AT2G18650.1	-0.0276062687886231	0.945599063126233	0.28296250772736	0.400318434021657
AT2G18660.1	-0.177776261477816	0.311894481255247	-1.26592972463639	-0.377270501619654
AT2G18670.1	-0.0232603134934627	-0.0533571503083238	-0.0717172444543383	-0.0494449027520416
AT2G18680.1	-0.210186935385144	0.0291632073601119	1.22296033174371	0.34731220123956
AT2G18690.1	-0.208194478631163	-0.19693167274742	-0.108954608553868	-0.171360253310817
AT2G18690.2	0.452195741044254	0.492754714556098	1.1229762998582	0.689308918486185
AT2G18700.1	0.246704867938996	0.204513881133313	0.166627606997274	0.205948785356528
AT2G18710.1	0.00565046124600139	0.0598240488067579	0.0287402905139796	0.0314049335222463
AT2G18720.1	0.801531893675338	-0.318078797534477	0.225625171732626	0.236359422624495
AT2G18721.1	0	0	0	0
AT2G18730.1	0.204414535489656	0.215673863473115	0.150732148743255	0.190273515902009
AT2G18735.1	-0.17885776710569	-0.146919254422235	-0.0718712687777383	-0.132549430101888
AT2G18740.1	0.0154208178215662	0.0294044027214792	0.0408252391094766	0.0285501532175073
AT2G18740.2	-0.693693126933472	-0.559387730377575	0.562188969272891	-0.230297296012719
AT2G18750.1	0.0373019683720362	0.03612594929692	0.0302372292297281	0.0345550489662281
AT2G18750.2	1.04966482614113	0.783110406598302	-0.905532476872764	0.309080918622223
AT2G18750.3	-0.0587133473195997	0.131973492916177	0.0329337404918693	0.035397962029482
AT2G18760.1	0.0439301994948534	0.0943852093107304	0.0678214138304472	0.0687122742120103
AT2G18770.1	0.118684705981039	0.138797382757922	0.0771553859752801	0.111545824904747
AT2G18780.1	0.179350382600086	0.124160320909741	0.118820431069185	0.140777044859671
AT2G18790.1	0.139006265194024	0.200623732758381	0.140564610212329	0.160064869388245
AT2G18800.1	1.04809879031819	1.19296816836387	0.221097080036399	0.820721346239485
AT2G18810.1	0	0	0	0
AT2G18820.1	-0.750909806356665	0	0.278952393695536	-0.15731913755371
AT2G18830.1	0	0	0	0
AT2G18840.1	0.174555718536407	0.116284457592724	0.00662337047331948	0.0991545155341501
AT2G18850.1	0.36818282543585	0.320990922796376	0.132891674517471	0.274021807583232
AT2G18850.2	-0.00369165580737176	0.0830951954463871	-0.234288228788738	-0.0516282297165743
AT2G18860.1	0.178650459354156	0.240325492255803	0.164800355011766	0.194592102207242
AT2G18860.2	1.41247436990198	0.546596631066992	-0.0925628973867745	0.622169367860734
AT2G18870.1	0.458579740908534	0	0	0.152859913636178
AT2G18876.1	0.0836258056971356	0.06724174566804	0.00559973026014456	0.0521557605417734
AT2G18876.2	0.580036683131738	0.00451891704776955	-0.000317625527745859	0.194745991550587
AT2G18880.1	-0.178350241899205	0.462491707890088	0	0.0947138219969612
AT2G18890.1	0.0980553409265489	0.252175873577649	0.0191742474139905	0.123135153972729
AT2G18890.2	0.114760903377388	0.240572309157969	0.499568841760769	0.284967351432042
AT2G18900.1	-0.0906929194650626	0.0264212126007281	-0.0225138401974352	-0.0289285156872565
AT2G18910.1	0.0628934784636566	0.1355150491612	0.0575601537671843	0.0853228937973469
AT2G18915.1	-0.296259051273981	-0.473280908074931	-0.0971104409706072	-0.288883466773173
AT2G18915.2	0.405424836073832	0.374252058434744	0.00497255093302201	0.261549815147199
AT2G18917.1	0.0464642271023803	0.133422180308033	-0.132086008926664	0.0159334661612495
AT2G18920.1	0	0	-1.27590340231997	-0.425301134106658
AT2G18930.1	0	0	0	0
AT2G18938.1	-0.105368162947527	0.0127154711397858	-0.0596066197217988	-0.0507531038431801
AT2G18940.1	0.0116669075324612	-0.0043693456940101	0.0585333638450436	0.0219436418944982
AT2G18950.1	-0.094159609335237	0.0629733521583088	0.00134909366795408	-0.00994572116965805
AT2G18960.1	0.00609914529657164	0.011470748622265	-0.0295589033363628	-0.0039963364725087
AT2G18969.1	0.605672343390361	0.613199497430796	0	0.406290613607052
AT2G18970.1	0.391460751939832	-1.26859636468513	-0.116168284065587	-0.331101298936961
AT2G18980.1	0.389476175382608	0.196568428325246	0.331453076962051	0.305832560223302
AT2G18990.1	0.105738913591971	0.197159181659338	0.173306885339939	0.158734993530416
AT2G19000.1	0	0	0	0
AT2G19010.1	0	0	0	0
AT2G19020.1	0	0	0	0
AT2G19030.1	0	0	0	0
AT2G19040.1	0	0	0	0
AT2G19045.1	0	0	0	0
AT2G19050.1	0.520336992482747	0	0.612005965957047	0.377447652813265
AT2G19060.1	0.0273103657587767	0.523599104282358	0.0568779692336744	0.202595813091603
AT2G19070.1	0	0	0.44723137338265	0.149077124460883
AT2G19080.1	0.0367596134889138	0.109633865868605	0.128030619371491	0.0914746995763368
AT2G19090.1	0.158598530195683	0.201970172480168	0.256334807035814	0.205634503237222
AT2G19100.1	0.145697933105603	0.194758586474671	0.203861136942466	0.181439218840913
AT2G19110.1	0.101649475312492	0.16208963919869	0.0607113668728403	0.108150160461341
AT2G19120.1	-0.0908078979384267	-0.129869263502338	-0.137555559448721	-0.119410906963162
AT2G19130.1	-0.135017700584709	-0.157378536452539	-0.063331108149371	-0.118575781728873
AT2G19140.1	0	0	0.374865634855834	0.124955211618611
AT2G19146.1	0	0	0	0
AT2G19150.1	0	1.38808361256837e-16	0	4.62694537522789e-17
AT2G19160.1	0.100447218586458	0.174887451416818	0.20502501401863	0.160119894673969
AT2G19170.1	0.123393438043188	0.121806130164306	0.0886015388311617	0.111267035679552
AT2G19180.1	0.124022863527727	0.0220853220316342	0.0581873622544537	0.0680985159379382
AT2G19190.1	-0.191854574492674	-0.227881449004537	-0.6233937017856	-0.347709908427603
AT2G19200.1	0.505871744579256	0.228871966267736	1.01709132424306	0.583945011696685
AT2G19210.1	0	0	0	0
AT2G19220.1	0	0	0	0
AT2G19230.1	0	0	0	0
AT2G19240.1	0.174420001506997	0.195059423331862	0.173146801710066	0.180875408849642
AT2G19250.1	0.0344755663171463	-0.0157940564596085	0.0724265901626555	0.0303693666733978
AT2G19260.1	0.0238400907529958	0.096551224771437	0.0955432227744469	0.0719781794329599
AT2G19270.1	0.128153822123474	0.110596312775629	0.0416065567255358	0.0934522305415461
AT2G19280.1	0.815814417579766	-0.476702317380562	0.428765132706274	0.255959077635159
AT2G19280.2	0.0690494344029182	0.00640461301590104	0.0608558106097931	0.0454366193428708
AT2G19290.1	0	0	0	0
AT2G19300.1	0	0	0	0
AT2G19310.1	-0.0869873537079013	-0.169281836888446	-0.0164039800573799	-0.0908910568845757
AT2G19320.1	0	0	-0.238937552970672	-0.0796458509902241
AT2G19330.1	1.18416917763474	-0.215474833486406	-0.405643305532673	0.187683679538555
AT2G19340.1	0.203987354436337	0.187599479274001	0.0443551443956734	0.145313992702004
AT2G19340.2	0.11012303121853	1.46506015442186	-0.252200566708315	0.440994206310693
AT2G19350.1	0.031766227718905	0.145338250796124	0.040993625068626	0.0726993678612184
AT2G19360.1	0.193248141219136	0.378654798557444	0	0.19063431325886
AT2G19380.1	0.367840765627094	-0.0101105267783196	-0.503660615499189	-0.0486434588834717
AT2G19385.1	0.00730603141305802	-0.0209094509851856	0.0324997299231165	0.0062987701169963
AT2G19390.1	0.0893887342146258	0.155692113318513	0.161106285335451	0.135395710956197
AT2G19400.1	0.0965047528195548	0.169737212434319	-0.0308481996205922	0.0784645885444273
AT2G19410.1	0.447570778457478	2.77616722513673e-16	2.77616722513673e-16	0.149190259485826
AT2G19420.1	0	0	0	0
AT2G19425.1	0	0	0	0
AT2G19430.1	0.252045398386212	0.193778683495345	0.0952635128656341	0.180362531582397
AT2G19440.1	0.949917131277237	0.745933238989314	0.731783124652231	0.809211164972927
AT2G19450.1	-0.0991739047162904	-0.0403228434355344	-0.0888378205903184	-0.0761115229140477
AT2G19460.1	-0.0106531549015142	0.0823303962321254	0.00576182776468036	0.0258130230317638
AT2G19470.1	0.107180472937565	0.085112011335633	0.0536894902530993	0.0819939915087658
AT2G19480.1	-0.0775022863361978	-0.143246286603876	-0.105174462570795	-0.108641011836956
AT2G19480.2	0.0411822214374069	-0.073229811886809	0.0425489129528291	0.00350044083447566
AT2G19480.3	-0.180088980311521	-0.159132530909905	-0.014980525092956	-0.118067345438127
AT2G19490.1	-0.0770562368881125	-0.025083376038097	-0.0462877557921166	-0.0494757895727754
AT2G19500.1	-1.03688936613948	0.398985181098109	0	-0.212634728347125
AT2G19510.1	0	0	0	0
AT2G19520.1	0.0179811656183259	0.0349165206278828	0.00415024079015848	0.0190159756787891
AT2G19530.1	-0.259797184057157	-0.287027869937425	-0.14033703340977	-0.229054029134784
AT2G19540.1	0.0673728784581922	0.0464063861185364	0.0891171141048214	0.0676321262271833
AT2G19550.1	-0.0667515005937864	-0.0730283098203071	-0.434959547189325	-0.191579785867806
AT2G19560.1	0.0761157323198994	0.0461215598755835	0.0467113949574669	0.0563162290509833
AT2G19570.1	-0.213110265663181	-0.300997735644638	-0.237465636494073	-0.250524545933964
AT2G19572.1	-0.162873246407681	-0.226041515945905	-0.155380788605487	-0.181431850319691
AT2G19580.1	0.0904558335820819	0.0278164149482572	0.0450602273856879	0.0544441586386757
AT2G19582.1	0.0975198015221882	-0.146224926759094	0.131072455251944	0.0274557766716795
AT2G19590.1	0.117198349291301	0.128987437560441	0.0149670142736546	0.0870509337084653
AT2G19600.1	0.0470543454466583	0.0988848350508169	-0.0185441841136877	0.0424649987945958
AT2G19610.1	0.362311582008341	0.37815234418121	-0.185468441712793	0.184998494825586
AT2G19610.2	0.765329679604314	1.04086644840305	-0.655061365929172	0.383711587359396
AT2G19620.1	0.452115442881642	0.351457847420708	0.235456648981977	0.346343313094776
AT2G19620.2	0.420951713690685	-0.277228660121163	0.150910556205853	0.098211203258458
AT2G19630.1	0	0	0	0
AT2G19630.2	0	0	0	0
AT2G19640.1	0.28045289128113	-0.653336396904371	-0.0293454021366041	-0.134076302586615
AT2G19640.2	0.0201840467658357	0.0642558808174066	0.0909018514791155	0.0584472596874526
AT2G19650.1	0.132239726854794	0.1612979548366	0.194434781223926	0.16265748763844
AT2G19660.1	0.220828485134009	0.320309389424998	0.370195361224144	0.30377774526105
AT2G19670.1	0.00101289453580142	0.100541255825044	-0.00240866463098835	0.0330484952432856
AT2G19680.1	0.0420835627643774	0.285951600528602	0.674772337779056	0.334269167024012
AT2G19680.2	-0.0270916262010199	0.00616167846388509	0.0308992518460521	0.0033231013696391
AT2G19690.1	0.138134916522953	0.369018867978492	0.379099692861458	0.295417825787634
AT2G19690.2	0.231423667027303	0.673363966748453	-1.06962212988276	-0.054944832035667
AT2G19700.1	0.77749964713868	0.223641953538596	0	0.333713866892425
AT2G19710.1	0.102195954880682	0.164837875303079	0.130023318086644	0.132352382756802
AT2G19720.1	-0.0398271060671527	0.0520466201164403	-0.00575162038081221	0.00215596455615845
AT2G19730.1	-0.0731235825782785	-0.0726698866604291	-0.0399272098354869	-0.0619068930247315
AT2G19730.2	-0.0656748037024106	-0.0388222637276365	-0.0255068861725783	-0.0433346512008751
AT2G19730.3	1.15693045087712	-0.00285472951470715	-1.2142964747875	-0.020073584475027
AT2G19740.1	-0.0140924021850479	-0.0479028076270589	-0.0254042659778359	-0.0291331585966476
AT2G19750.1	-0.0392661527839821	-0.0309333851828464	0.00738021993502919	-0.0209397726772664
AT2G19755.1	0	0	0	0
AT2G19760.1	-0.210107402862034	-0.154507445950134	-0.10751016966908	-0.157375006160416
AT2G19770.1	0	0	0	0
AT2G19780.1	0.375350819176468	0.347593014432331	0.295798900931637	0.339580911513479
AT2G19790.1	0.00976122502462474	0.0626462731081253	-0.00698959245894554	0.0218059685579348
AT2G19796.1	0	0	0	0
AT2G19800.1	0.153187419666044	0.14734165039612	0.0743976713971909	0.124975580486452
AT2G19802.1	0	0	0	0
AT2G19803.1	0.238263371805884	0.56279558418112	0.455001246010485	0.418686733999163
AT2G19806.1	0	0	0	0
AT2G19810.1	-0.00185058101902073	-0.00629609708610084	-0.019816754787002	-0.00932114429737453
AT2G19820.1	0	0	0	0
AT2G19825.1	0.887517729187805	0.447755720134802	0	0.445091149774202
AT2G19830.1	-0.0411381226478618	-0.058421188653816	-0.026076994190991	-0.0418787684975563
AT2G19840.1	0	1.38808361256837e-16	0	4.62694537522789e-17
AT2G19850.1	0	0	-1.02533688330104	-0.341778961100347
AT2G19850.2	-1.38808361256837e-16	0	0	-4.62694537522789e-17
AT2G19860.1	-0.0454244637410286	0.0848654357655312	0.0689674334527376	0.0361361351590801
AT2G19860.2	0.753034366948737	-0.032200630673808	-0.220429947392375	0.166801262960851
AT2G19870.1	0.0494527108333548	0.0826673508340847	0.103096740744145	0.0784056008038616
AT2G19880.1	0.203972316803891	0.161931602868369	0.0537910459078338	0.139898321860031
AT2G19880.2	0.144626821535903	0.177834864699201	0.132703856199186	0.151721847478096
AT2G19890.1	-0.0550517971339697	-0.224830422406587	-0.672168900914553	-0.317350373485036
AT2G19893.1	0	0	0	0
AT2G19900.1	0.0242250131608883	0.0163316926688846	-0.0684471967492433	-0.00929683030649013
AT2G19910.1	0.118444194935154	0.0943566778483246	0.0676422333889696	0.0934810353908161
AT2G19920.1	0.0536701375192853	0.162666844583275	0.0934837138044761	0.103273565302346
AT2G19930.1	0.113023916233825	0.0242619931802507	0.0576782403133516	0.0649880499091424
AT2G19940.1	-0.0812106071701918	-0.0113961732875482	-0.0275382851609275	-0.0400483552062225
AT2G19940.2	1.0927401060674	-1.24084771966953	-0.230416727654255	-0.126174780418795
AT2G19950.1	0.706242163601117	0.427772337366861	0.265674358211565	0.466562953059848
AT2G19950.2	0.223381511806291	0.195884249172528	0.140981806760804	0.186749189246541
AT2G19960.1	0	0.304467459131509	0	0.101489153043836
AT2G19970.1	0.0298938037381244	0.000545634763209451	-0.0756731706437221	-0.0150779107141294
AT2G19980.1	0	0	0.4652595183858	0.1550865061286
AT2G19990.1	-0.0505275013200031	0.132109204345062	0.726860143796368	0.269480615607142
AT2G20000.1	0.164289887852578	0.158614956083241	0.141343086679103	0.154749310204974
AT2G20010.1	-0.206189789538424	0.157900340929643	-0.883981989627762	-0.310757146078847
AT2G20010.2	0.0892704231855032	0.0771631790509796	0.153208312696754	0.106547304977746
AT2G20020.1	0.108798505328165	0.0816713679085763	0.104817277034978	0.0984290500905732
AT2G20030.1	-0.25632543549621	-0.175064067542934	-1.38011291179616	-0.603834138278436
AT2G20050.1	0.18454300587762	0.210932372748374	0.164023452506185	0.186499610377393
AT2G20050.2	0.287082785757109	0.35426564485	0.205776384985247	0.282374938530785
AT2G20060.1	-0.00987913008888219	-0.0295774991074503	-0.0582587428684921	-0.0325717906882749
AT2G20070.1	0	0	0	0
AT2G20080.1	0.218078790729948	-0.0244861482851805	0	0.0645308808149226
AT2G20080.2	-0.187050853855438	0.453376714260616	0	0.0887752868017257
AT2G20100.1	0.0956578297602489	0.258067104631295	0.298338130884268	0.217354355091937
AT2G20100.2	1.13741497615219	1.04454254835678	0.427373501648029	0.869777008718999
AT2G20110.1	-0.0457125670321868	0.224035553469918	0.0907965240429722	0.0897065034935679
AT2G20110.2	-0.0699244081509923	0.145490560210889	-0.0823362628319771	-0.00225670359069357
AT2G20120.1	0.166477272341313	0.148967763857984	0.0173385730488159	0.110927869749371
AT2G20130.1	0.128322127174786	0.130833126654105	0.15005196314076	0.13640240565655
AT2G20140.1	0.134998739766662	0.148304667466745	0.113822631709628	0.132375346314345
AT2G20142.1	-0.00459902323562956	-0.0796723533788914	0.0315096331541686	-0.0175872478201174
AT2G20150.1	-0.0629609226275092	-0.465272349752054	0.368328975672407	-0.0533014322357186
AT2G20160.1	0	-1.07188325236831	0	-0.357294417456102
AT2G20170.1	0	1.59755803981431e-06	-1.01610769414284e-06	1.93816781890492e-07
AT2G20170.2	0	0.037613129715568	-0.0173271689982594	0.00676198690576954
AT2G20170.3	0	0.437733379198133	-0.184731521406058	0.0843339525973585
AT2G20180.1	0.360110508135595	0.588709284572385	0.270878799383992	0.406566197363991
AT2G20180.2	0.088206221708409	0.118266231018454	-0.157920381611234	0.0161840237052096
AT2G20180.3	-0.0730770718364911	0.198056008380764	0.0413890274643255	0.0554559880028661
AT2G20190.1	0.151082748715676	0.138225749172309	0.0913125723715506	0.126873690086512
AT2G20208.1	0	0	0	0
AT2G20210.1	-0.0119751144944729	0.0347325848037138	0.0171308896648301	0.013296119991357
AT2G20230.1	-0.0242821521760769	-0.0204917115598206	0.00183215907364343	-0.0143139015540847
AT2G20240.1	0.162673623711156	0.24969062764982	0.142793944065347	0.185052731808774
AT2G20250.1	0.0420483464549408	0.11307944505313	-0.0944542900421136	0.0202245004886523
AT2G20260.1	-0.0966885747163632	-0.115703049775413	-0.0828686659875913	-0.098420096826456
AT2G20270.1	-0.0835717645860334	-0.0484200625547568	0.0149231861148893	-0.039022880341967
AT2G20270.2	-0.00132277540264785	-0.000612748792364483	-0.000666692245776204	-0.000867405480262844
AT2G20280.1	0.0642972845899048	-0.0417996894882107	0.0104574311157776	0.0109850087391572
AT2G20290.1	0.171490649542503	0.276307011708479	0.226266104315419	0.224687921855467
AT2G20298.1	0	0	0	0
AT2G20300.1	0.142752511497732	0.162037877895356	0.139650292109913	0.148146893834333
AT2G20310.1	0.109521803630238	-0.0018848737695566	0.088413712074983	0.0653502139785547
AT2G20320.1	0.0877666941953139	0.0690680119511555	0.0784066994222899	0.0784138018562531
AT2G20330.1	0.107413488261837	0.0838180599822094	0.0135800603835044	0.0682705362091835
AT2G20340.1	0.109604689209616	0.118999865520529	0.127389009447805	0.11866452139265
AT2G20350.1	1.50923727528916	-0.403122454728771	0.962879474859445	0.689664765139943
AT2G20360.1	-0.0406291179006658	-0.0197390808457554	-0.0209196129018387	-0.0270959372160867
AT2G20362.1	0.0393497322968447	0.0488083547252238	0.119786293973528	0.069314793665199
AT2G20370.1	0.184351179115152	0.133382123186726	0.149983912267693	0.155905738189857
AT2G20380.1	0	0	0	0
AT2G20390.1	-0.149864060579269	-0.144601911897607	-0.156337531584109	-0.150267834686995
AT2G20390.2	0.577129649616796	0.528210977594157	0.707378008443286	0.60423954521808
AT2G20400.1	0.051037980809926	0.0965006259477604	0.0822726118203096	0.0766037395259987
AT2G20410.1	0.104726832652869	0.0611816498475915	0.054382547791969	0.0734303434308098
AT2G20420.1	-0.0985022090598756	-0.0873221793809934	-0.0540176508938283	-0.0799473464448991
AT2G20430.1	0	0	0	0
AT2G20440.1	-1.0394393182304	0.0818283263407209	-0.495311531925646	-0.484307507938441
AT2G20440.2	0.662376566348223	-0.0112966989928107	0.32738994689463	0.326156604750014
AT2G20450.1	0.0173120201094834	0.014284406706284	0.0565660890266079	0.0293875052807918
AT2G20453.1	0	0	0	0
AT2G20460.1	0	0	0	0
AT2G20463.1	0	0	0	0
AT2G20465.1	0	0	0	0
AT2G20470.1	-0.738525485059938	0.467893759059729	1.04039430961944	0.256587527873076
AT2G20480.1	-0.423273819489354	-1.70761524830035	-0.34409905405226	-0.82499604061399
AT2G20490.1	-0.0395458281095171	-0.0159789938751438	-0.0583216664958953	-0.0379488294935187
AT2G20490.2	-0.491806349176324	0.00224062609967586	-0.144931769380215	-0.211499164152288
AT2G20495.1	1.35434274397442	0.429987578341117	-0.0470237060870454	0.579102205409497
AT2G20495.2	-1.31289173427455	0.0242175082089505	0.587067754305712	-0.233868823919961
AT2G20500.1	0.09893177723899	0.0252761665984904	0.101036311274055	0.0750814183705119
AT2G20510.1	1.16387235700475	0.272571905821389	-0.482749224721553	0.317898346034863
AT2G20515.1	0.0849471038621371	0.106213378469066	0.132238532362249	0.107799671564484
AT2G20520.1	0	0	0	0
AT2G20530.1	-0.0916880307407847	-0.0925157292640817	-0.0743859343630658	-0.0861965647893107
AT2G20530.2	-0.0381922456178603	-0.168828820096979	-0.645339622551611	-0.28412022942215
AT2G20540.1	-0.257179304173506	-0.589332468305915	-0.218003614435234	-0.354838462304885
AT2G20550.1	-0.0280096446738827	-0.757705411663123	-0.112818692848621	-0.299511249728542
AT2G20550.2	-0.0715676758974752	1.33314128620605	0.259131041950853	0.506901550753142
AT2G20555.1	-0.219800482860913	-0.333483759171331	-0.98917422632194	-0.514152822784728
AT2G20560.1	0.0508019840513926	0.00858503559007326	0.136540057677003	0.0653090257728228
AT2G20562.1	0.00019256534147393	0.129122502732475	0.116927053070257	0.0820807070480688
AT2G20570.1	0.226341010857353	0.224899775677461	0.275406933770261	0.242215906768358
AT2G20570.2	-0.00251572324857774	-1.93895923847217e-07	-0.00124251446230393	-0.00125281053560184
AT2G20580.1	0.113212110366663	0.141672863113657	0.12359642905396	0.126160467511427
AT2G20585.1	-0.0324248593573986	-0.148600160566216	-0.0843649497591602	-0.0884633232275917
AT2G20585.2	-0.0821497326934046	0.0046798403956133	-0.0429172586245911	-0.0401290503074608
AT2G20585.3	-0.170712472029778	-0.183657724741314	-0.181132017771896	-0.178500738180996
AT2G20590.1	0.112941641608396	-0.371050079383408	0.118700614448228	-0.0464692744422615
AT2G20590.2	-0.83456187421892	0.526866461150271	-0.000378798943649364	-0.102691404004099
AT2G20595.1	0	0	0	0
AT2G20597.1	0	0	0	0
AT2G20600.1	0	-0.292143879563229	0	-0.0973812931877431
AT2G20605.1	0	0	0	0
AT2G20610.1	0.157283067383863	0.152174615928489	0.170784223265567	0.160080635525973
AT2G20610.2	-0.002464458388239	0.00889844603626172	0.445151884230414	0.150528623959479
AT2G20613.1	0	0	0	0
AT2G20616.1	0	0	0	0
AT2G20618.1	0	0	0	0
AT2G20619.1	0	0	0	0
AT2G20620.1	2.77616722513673e-16	0	0	9.25389075045578e-17
AT2G20625.1	4.34677980583822e-13	0	1.411415787112e-14	1.49597379484981e-13
AT2G20630.1	0.153689185185625	0.107163404654724	0.0893830637858022	0.116745217875384
AT2G20630.2	0.282354431628261	0.169692148474206	0.155073327022744	0.20237330237507
AT2G20635.1	0.00376023654991681	0.123539658393119	0.0870488551715003	0.0714495833715121
AT2G20650.1	1.2496950387217	0.871789775420995	-0.000510723677982083	0.706991363488236
AT2G20650.2	-0.218285381427268	0.0801120659106979	0.109724769648933	-0.00948284862254588
AT2G20660.1	0	0	0	0
AT2G20670.1	0.128615834520229	0.130833784718966	0.032853329187074	0.0974343161420896
AT2G20680.1	0.0526613253320459	0.104128209306319	0.0535239710779387	0.0701045019054345
AT2G20690.1	-0.0736309465424815	-0.126993696990014	-0.0476532984052958	-0.0827593139792638
AT2G20700.1	1.24869452714311	-0.0716308845227093	-0.754227778637457	0.140945287994314
AT2G20710.1	0.0881733408174816	-0.346560058028521	-0.0561408475655198	-0.104842521592186
AT2G20710.2	0.0450916601840518	1.27258603486917	-0.00320800175768854	0.438156564431846
AT2G20720.1	0.0189416374589662	-0.148826467682123	-0.0970303475549217	-0.0756383925926929
AT2G20721.1	0	0	0	0
AT2G20722.1	0	0	0	0
AT2G20723.1	0	0	0	0
AT2G20724.1	0.0889525426529265	-0.0908430809456308	0.00135865519978564	-0.000177294364306227
AT2G20725.1	0.0206868600082966	0.0586415253752826	0.0161311101152874	0.0318198318329556
AT2G20740.1	0.06974090008047	0.0547182819501865	0.0413155666696231	0.0552582495667598
AT2G20740.2	-0.550401675448234	-0.0428409450873224	-0.368962222641745	-0.320734947725767
AT2G20740.3	-0.83077922663024	-1.36091646038405	-0.94485788739219	-1.04551785813549
AT2G20750.1	0.0345939427687383	0.00401092708283159	0.25283295763523	0.0971459424956
AT2G20760.1	0.0449974296956717	-0.005654128201558	-0.0073237354102907	0.0106731886946077
AT2G20770.1	0.0977926638746793	0.162550550233348	0.0470816000256525	0.10247493804456
AT2G20780.1	0.00926358556281187	0.042326144709422	0.028799121538063	0.0267962839367656
AT2G20784.1	0	0	0	0
AT2G20790.1	0.178851193923015	0.166412922547078	0.0437752364509803	0.129679784307024
AT2G20790.2	-0.121121316732131	0.0204311525648544	0.935504816282184	0.278271550704969
AT2G20790.3	0.102244528479898	-0.00538754009215955	0.0603546127110532	0.0524038670329306
AT2G20800.1	-0.139911170846231	-0.320425138319567	-0.520986427966128	-0.327107579043975
AT2G20805.1	0	0.455607197925458	0	0.151869065975153
AT2G20810.1	-0.0614723672410418	-0.0507030910525804	-0.0848425572709242	-0.0656726718548488
AT2G20815.1	-0.0416596530244316	-0.209158926166376	-0.176477201110626	-0.142431926767145
AT2G20815.2	-0.148724169210259	-0.153289099764373	-0.16632929452159	-0.156114187832074
AT2G20816.1	0.278698861848178	0	-0.194912860449736	0.0279286671328138
AT2G20818.1	1.15249460111968	-1.00417715043344	0.521975409885725	0.223430953523988
AT2G20820.1	-0.176633211848846	-0.142167632861693	-0.112090042053221	-0.14363029558792
AT2G20820.2	-0.177744455485255	-0.19157648406911	-0.186804656781579	-0.185375198778648
AT2G20825.1	0.238752277580572	-0.255708629096915	-0.821143572034654	-0.279366641183666
AT2G20830.1	0.0867322822765444	0.114918846828267	0.0788901463001706	0.0935137584683274
AT2G20830.2	0.915956498387473	0.316393012135656	0.639054756666623	0.623801422396584
AT2G20830.3	0.177430792643334	0.371321770138073	-0.777672693251764	-0.0763067101567856
AT2G20835.1	1.45455836348544	1.39713922834202	1.34947780600048	1.40039179927598
AT2G20840.1	0.235592718303966	0.270683852242666	0.0989889418777556	0.201755170808129
AT2G20850.1	0.247134541697672	0.173575937786345	0.133731027951054	0.18481383581169
AT2G20860.1	-0.0192920010606346	-0.00594763443433654	-0.0250605682838098	-0.016766734592927
AT2G20870.1	0.219687596452546	-0.0486799969404627	0.0593753703669571	0.0767943232930135
AT2G20875.1	0.251155608139851	-0.0825662846252908	-0.0235914819184186	0.0483326138653804
AT2G20880.1	0.193217525382277	-0.202884163743622	0	-0.00322221278711472
AT2G20890.1	-0.0154215918756333	0.032852623438948	0.0709960409268148	0.0294756908300432
AT2G20900.1	0.0861117392407683	0.318431092073506	0.114795915747661	0.173112915687312
AT2G20900.2	0.12027747009212	0.239445621949083	0.113884779427972	0.157869290489725
AT2G20900.3	1.1004682570597	0.0678671172218242	0.787857850570806	0.652064408284111
AT2G20900.4	-0.199146750877071	-1.46544572708853	-0.0772078077798736	-0.580600095248493
AT2G20910.1	0.398291095146503	0	0	0.132763698382168
AT2G20920.1	0.0483814343900314	0.0532827876506867	0.0503140153755086	0.0506594124720756
AT2G20921.1	0.92813187190528	0.962420926432676	0	0.630184266112652
AT2G20930.1	0.0432511976004872	0.0777926979673083	0.0695555768782198	0.0635331574820051
AT2G20940.1	-0.0653516853884851	-0.0846522165637054	-0.0606506946882608	-0.0702181988801504
AT2G20950.1	-0.0497869866595586	-0.0182040145830673	-0.0254440800058426	-0.0311450270828228
AT2G20950.2	0.0244152352211738	0.00876410614207611	0.0291150432870694	0.0207647948834398
AT2G20950.3	-0.452461368307871	-0.462255067575895	-0.731300008154697	-0.548672148012821
AT2G20950.4	0.0103394197428094	0.0157029595107844	-0.0440655001315722	-0.00600770695932617
AT2G20960.1	0.0549699970769389	-0.0072402797556283	0.0310854494934722	0.0262717222715943
AT2G20970.1	0.619007782689356	-0.897533092734146	-0.614643960710702	-0.297723090251831
AT2G20970.2	0.453916046977741	-0.709832199454284	-0.390132858893029	-0.215349670456524
AT2G20980.1	-0.0230593491391659	0.10639976944996	0.179467903805749	0.0876027747055145
AT2G20990.1	0.0704920756083229	0.0488079441852255	0.043786539111905	0.0543621863018178
AT2G20990.2	1.01886247843538	0.59296718195578	-0.508220266236666	0.367869798051497
AT2G20990.3	0.00254369631571119	-0.00775150229797418	-0.00398240280841505	-0.00306340293022601
AT2G20993.1	0	0	0	0
AT2G21000.1	0	0	0	0
AT2G21010.1	0.412724790465369	0	0	0.137574930155123
